5235863,苏B8T362,31.570618,120.29203,13,90,1476746999,1
5243016,苏B8T362,31.5706,120.29205,0,90,1476747032,1
5252525,苏B8T362,31.570517,120.29238,1,0,1476747076,1
5253164,苏B8T362,31.570433,120.2926,5,90,1476747079,1
5257530,苏B8T362,31.570217,120.29311,7,90,1476747099,1
5264896,苏B8T362,31.570217,120.29311,0,90,1476747133,0
5277865,苏B8T362,31.56985,120.29403,0,90,1476747193,0
5282193,苏B8T362,31.569683,120.294334,2,90,1476747213,0
5338295,苏B8T362,31.568417,120.29633,12,90,1476747473,0
5342584,苏B8T362,31.567734,120.298035,32,90,1476747493,0
5346878,苏B8T362,31.567034,120.3001,37,90,1476747513,0
5359658,苏B8T362,31.567266,120.30162,24,45,1476747572,0
5359853,苏B8T362,31.5673,120.30172,42,45,1476747573,0
5364213,苏B8T362,31.56775,120.30257,16,45,1476747593,0
5377068,苏B8T362,31.568033,120.30285,3,0,1476747653,0
5380523,苏B8T362,31.569067,120.3032,27,0,1476747669,0
5381411,苏B8T362,31.569418,120.30323,34,0,1476747673,0
5385688,苏B8T362,31.570383,120.30341,19,0,1476747693,0
5390065,苏B8T362,31.57095,120.3035,6,0,1476747713,0
5394370,苏B8T362,31.572582,120.3038,32,0,1476747733,0
5398594,苏B8T362,31.5737,120.30415,21,0,1476747753,0
5424378,苏B8T362,31.574533,120.30447,12,0,1476747873,0
5437302,苏B8T362,31.57535,120.30485,0,0,1476747933,0
5441648,苏B8T362,31.576616,120.30517,18,0,1476747953,0
5445942,苏B8T362,31.5783,120.305084,33,315,1476747973,0
5450244,苏B8T362,31.58035,120.30397,44,315,1476747993,0
5454556,苏B8T362,31.581133,120.3032,19,270,1476748013,0
5458843,苏B8T362,31.581734,120.3022,14,270,1476748033,0
5463137,苏B8T362,31.58215,120.30127,13,270,1476748053,0
5467444,苏B8T362,31.582617,120.30023,19,270,1476748073,0
5480368,苏B8T362,31.5828,120.29978,4,270,1476748133,0
5484791,苏B8T362,31.583584,120.29829,29,270,1476748153,0
5489107,苏B8T362,31.584183,120.29695,21,270,1476748173,0
5493452,苏B8T362,31.584618,120.296036,17,270,1476748193,0
5498657,苏B8T362,31.584833,120.29612,5,270,1476748217,0
5502136,苏B8T362,31.585783,120.29692,27,0,1476748233,0
5506513,苏B8T362,31.58665,120.29781,23,0,1476748253,0
5510924,苏B8T362,31.587868,120.29847,26,0,1476748273,0
5522295,苏B8T362,31.5886,120.29875,15,0,1476748325,0
5523149,苏B8T362,31.588783,120.29863,22,315,1476748329,0
5524063,苏B8T362,31.588966,120.29835,30,270,1476748333,0
5524695,苏B8T362,31.5891,120.29823,20,315,1476748336,0
5525158,苏B8T362,31.589167,120.29825,16,0,1476748338,0
5528387,苏B8T362,31.5901,120.2989,29,0,1476748353,0
5532736,苏B8T362,31.590467,120.29915,7,0,1476748373,0
5650023,苏B8T362,31.590633,120.29925,0,315,1476748902,0
5679023,苏B8T362,31.604116,120.294464,75,315,1476749033,0
5687914,苏B8T362,31.610117,120.29708,40,315,1476749073,0
5912322,苏B8T362,31.610117,120.29708,40,315,1476750081,1
5925650,苏B8T362,31.589733,120.29855,34,180,1476750141,1
5928103,苏B8T362,31.589083,120.298035,27,225,1476750152,1
5928564,苏B8T362,31.589083,120.29795,25,225,1476750154,1
5930171,苏B8T362,31.58925,120.297615,23,270,1476750161,1
5934686,苏B8T362,31.59065,120.295685,32,315,1476750181,1
5936217,苏B8T362,31.590918,120.29535,31,270,1476750188,1
5936430,苏B8T362,31.590918,120.29532,30,270,1476750189,1
5936862,苏B8T362,31.590883,120.2953,29,180,1476750191,1
5937118,苏B8T362,31.59085,120.2953,29,180,1476750192,1
5939124,苏B8T362,31.59045,120.29575,28,135,1476750201,1
5943617,苏B8T362,31.589067,120.2977,42,90,1476750221,1
5948220,苏B8T362,31.5887,120.29832,27,90,1476750241,1
5957178,苏B8T362,31.587982,120.29958,22,90,1476750281,1
5961585,苏B8T362,31.587,120.30154,30,90,1476750301,1
5966095,苏B8T362,31.586384,120.30262,27,135,1476750321,1
5969205,苏B8T362,31.586082,120.30258,1,135,1476750335,1
5970580,苏B8T362,31.585733,120.3023,9,180,1476750341,1
5975161,苏B8T362,31.584383,120.30109,21,180,1476750361,1
5988760,苏B8T362,31.58395,120.30092,1,180,1476750421,1
5993312,苏B8T362,31.583433,120.30047,4,180,1476750441,1
5997850,苏B8T362,31.582733,120.299484,15,180,1476750461,1
6001463,苏B8T362,31.582233,120.29802,22,225,1476750477,1
6002316,苏B8T362,31.582233,120.297966,20,225,1476750481,1
6020363,苏B8T362,31.5821,120.29732,2,225,1476750561,1
6024795,苏B8T362,31.581568,120.295,40,225,1476750581,1
6033897,苏B8T362,31.5813,120.294586,15,225,1476750621,1
6034347,苏B8T362,31.58115,120.294586,17,180,1476750623,1
6035283,苏B8T362,31.580883,120.294685,18,135,1476750627,1
6038452,苏B8T362,31.579433,120.29497,33,135,1476750641,1
6042944,苏B8T362,31.57795,120.29538,32,135,1476750661,1
6052098,苏B8T362,31.576918,120.29535,19,180,1476750701,1
6056689,苏B8T362,31.576166,120.2954,19,180,1476750721,1
6060576,苏B8T362,31.575768,120.29538,14,180,1476750738,1
6061217,苏B8T362,31.5757,120.29532,14,225,1476750741,1
6068965,苏B8T362,31.57545,120.29467,6,225,1476750775,0
6078084,苏B8T362,31.575216,120.2934,7,225,1476750815,0
6082669,苏B8T362,31.5751,120.291885,23,225,1476750835,0
6084849,苏B8T362,31.575382,120.2917,2,225,1476750845,0
6087128,苏B8T362,31.576218,120.29155,34,315,1476750855,0
6091677,苏B8T362,31.57685,120.29145,10,315,1476750875,0
6113406,苏B8T362,31.57705,120.29137,0,315,1476750971,0
6114305,苏B8T362,31.577168,120.29125,16,270,1476750975,0
6118279,苏B8T362,31.577267,120.289566,30,270,1476750993,0
6118738,苏B8T362,31.57735,120.289536,18,315,1476750995,0
6123166,苏B8T362,31.578484,120.28965,22,0,1476751015,0
6127681,苏B8T362,31.57985,120.290085,24,0,1476751035,0
6132140,苏B8T362,31.58115,120.29073,26,0,1476751055,0
6136715,苏B8T362,31.582684,120.29117,31,0,1476751075,0
6141134,苏B8T362,31.583834,120.29193,23,0,1476751095,0
6145573,苏B8T362,31.584517,120.29262,17,0,1476751115,0
6166013,苏B8T362,31.584932,120.29305,6,0,1476751206,0
6166682,苏B8T362,31.5851,120.29303,19,315,1476751209,0
6168035,苏B8T362,31.5855,120.29266,32,315,1476751215,0
6172476,苏B8T362,31.5868,120.29118,35,315,1476751235,0
6174086,苏B8T362,31.587482,120.291,40,315,1476751242,0
6176974,苏B8T362,31.5887,120.29097,37,315,1476751255,0
6181573,苏B8T362,31.5897,120.290634,19,315,1476751275,0
6186027,苏B8T362,31.5901,120.29015,6,315,1476751295,0
6186959,苏B8T362,31.590233,120.2901,17,315,1476751299,0
6187878,苏B8T362,31.590483,120.29027,24,0,1476751303,0
6190565,苏B8T362,31.591232,120.29103,30,0,1476751315,0
6195115,苏B8T362,31.59205,120.291885,21,0,1476751335,0
6199332,苏B8T362,31.59255,120.292465,5,45,1476751354,0
6214434,苏B8T362,31.592434,120.292786,2,90,1476751421,0
6217601,苏B8T362,31.59215,120.29327,13,90,1476751435,0
6222117,苏B8T362,31.5916,120.29442,23,90,1476751455,0
6225010,苏B8T362,31.590933,120.29535,31,45,1476751468,0
6225254,苏B8T362,31.59095,120.29538,11,0,1476751469,0
6225500,苏B8T362,31.590967,120.29538,12,315,1476751470,0
6225937,苏B8T362,31.59105,120.2953,19,315,1476751472,0
6226613,苏B8T362,31.5912,120.29512,29,270,1476751475,0
6231109,苏B8T362,31.5926,120.29328,40,270,1476751495,0
6232678,苏B8T362,31.592934,120.292915,25,315,1476751502,0
6233807,苏B8T362,31.5932,120.292915,20,0,1476751507,0
6235617,苏B8T362,31.59385,120.293465,39,0,1476751515,0
6240087,苏B8T362,31.595934,120.295334,51,0,1476751535,0
6244625,苏B8T362,31.59705,120.29608,24,0,1476751555,0
6247518,苏B8T362,31.59705,120.29645,1,0,1476751568,0
6249121,苏B8T362,31.596684,120.29705,36,90,1476751575,0
6253568,苏B8T362,31.595432,120.29908,42,90,1476751595,0
6258181,苏B8T362,31.594116,120.30113,43,90,1476751615,0
6260195,苏B8T362,31.59375,120.30172,26,135,1476751624,0
6260646,苏B8T362,31.593718,120.301735,11,135,1476751626,0
6262721,苏B8T362,31.593267,120.301384,22,180,1476751635,0
6267310,苏B8T362,31.592983,120.301216,5,180,1476751655,0
6285362,苏B8T362,31.592617,120.30078,0,180,1476751735,0
6289881,苏B8T362,31.592318,120.30048,3,180,1476751755,0
6298970,苏B8T362,31.5923,120.3006,0,0,1476751795,0
6301284,苏B8T362,31.59235,120.300835,2,45,1476751805,0
6301515,苏B8T362,31.592333,120.30085,10,135,1476751806,0
6301752,苏B8T362,31.592318,120.30085,10,180,1476751807,1
6303321,苏B8T362,31.592016,120.3007,18,180,1476751814,1
6304708,苏B8T362,31.591766,120.301,20,90,1476751820,1
6306295,苏B8T362,31.591633,120.3014,20,90,1476751827,1
6308106,苏B8T362,31.5919,120.30115,15,90,1476751835,1
6308591,苏B8T362,31.591932,120.30106,15,270,1476751837,1
6309027,苏B8T362,31.591917,120.301,14,225,1476751839,1
6309457,苏B8T362,31.591867,120.300964,14,180,1476751841,1
6309933,苏B8T362,31.5918,120.30098,14,135,1476751843,1
6310834,苏B8T362,31.59175,120.30109,14,90,1476751847,1
6315366,苏B8T362,31.591566,120.301384,11,90,1476751867,1
6326922,苏B8T362,31.591917,120.30162,0,270,1476751918,0
6331411,苏B8T362,31.592033,120.30143,3,270,1476751938,0
6333213,苏B8T362,31.59205,120.30112,1,270,1476751946,0
6333633,苏B8T362,31.592,120.30115,9,135,1476751948,0
6335906,苏B8T362,31.591766,120.30154,15,45,1476751958,0
6337950,苏B8T362,31.591867,120.30165,1,45,1476751967,0
6340029,苏B8T362,31.592083,120.30127,11,0,1476751976,0
6344071,苏B8T362,31.5925,120.30078,1,0,1476751994,0
6345035,苏B8T362,31.592583,120.300835,10,0,1476751998,0
6349652,苏B8T362,31.593166,120.30137,14,0,1476752018,0
6354283,苏B8T362,31.593384,120.30165,1,0,1476752038,0
